what;added;who;when;bug_id;removed
Status;CLOSED;marcel.bruch;2012-05-19 04:36:12 EDT;380044;NEW
Resolution;INVALID;marcel.bruch;2012-05-19 04:36:12 EDT;380044;---
Assignee;jdt-text-inbox;marcel.bruch;2012-05-19 04:36:12 EDT;376919;jdt-ui-inbox
Assignee;jdt-core-inbox;marcel.bruch;2012-05-19 04:36:12 EDT;378909;jdt-apt-inbox
CC;srikanth_sankaran;srikanth_sankaran;2012-05-09 00:48:02 EDT;378909;
Target Milestone;---;srikanth_sankaran;2012-05-09 00:48:02 EDT;378909;2.0 M1
Summary;[nls tooling] TUR4.2: Unicode escape of Latin 1 specific characters is incorrect by Externalize String;srikanth_sankaran;2012-05-09 00:48:02 EDT;377604;TUR4.2: Unicode escape of Latin 1 specific characters is incorrect by Externalize String
Status;REOPENED;kennoji;2012-04-25 08:45:24 EDT;377604;RESOLVED
Resolution;---;kennoji;2012-04-25 08:45:24 EDT;377604;WORKSFORME
CC;daniel_megert;kennoji;2012-04-25 08:45:24 EDT;373471;
Component;Text;kennoji;2012-04-25 08:45:24 EDT;373471;UI
Resolution;DUPLICATE;kennoji;2012-04-25 08:45:24 EDT;373471;---
CC;rhopp;rhopp;2012-05-21 05:35:51 EDT;380115;
CC;ayushman_jain;amj87.iitr;2012-05-09 01:13:34 EDT;378909;
Component;Text;amj87.iitr;2012-05-09 01:13:34 EDT;378909;Core
Assignee;jdt-text-inbox;amj87.iitr;2012-05-09 01:13:34 EDT;378909;jdt-core-inbox
Status;RESOLVED;daniel_megert;2012-04-25 09:01:03 EDT;377604;REOPENED
Resolution;INVALID;daniel_megert;2012-04-25 09:01:03 EDT;377604;---
Status;REOPENED;kennoji;2012-04-25 23:07:23 EDT;377604;RESOLVED
Assignee;jdt-text-inbox;kennoji;2012-04-25 23:07:23 EDT;373471;jdt-ui-inbox
Target Milestone;---;kennoji;2012-04-25 23:07:23 EDT;373471;3.8 M7
Version;3.4;daniel_megert;2012-05-22 01:50:07 EDT;380115;4.2
Hardware;All;daniel_megert;2012-05-22 01:50:07 EDT;380115;PC
Component;Text;daniel_megert;2012-05-22 01:50:07 EDT;380115;UI
Version;3.7.2;qudus;2012-06-15 07:43:14 EDT;382725;3.3.1
Status;CLOSED;daniel_megert;2012-06-05 02:25:16 EDT;381626;NEW
CC;daniel_megert;daniel_megert;2012-06-05 02:25:16 EDT;381626;
Summary;[templates] Wrong result from ${enclosing_type} in Method Body Code Template;daniel_megert;2012-06-05 02:25:16 EDT;378909;Wrong result from ${enclosing_type} in Method Body Code Template
Status;CLOSED;daniel_megert;2012-05-09 03:28:55 EDT;378909;NEW
CC;daniel_megert;daniel_megert;2012-05-09 03:28:55 EDT;378909;
Resolution;---;daniel_megert;2012-05-09 03:28:55 EDT;377604;INVALID
Status;RESOLVED;daniel_megert;2012-04-26 02:42:26 EDT;377604;REOPENED
Resolution;INVALID;daniel_megert;2012-04-26 02:42:26 EDT;377604;---
Summary;[templates] add finally (block) template;daniel_megert;2012-04-26 02:42:26 EDT;373471;try/catch and finally
Status;CLOSED;daniel_megert;2012-07-04 08:07:25 EDT;384256;NEW
CC;daniel_megert;daniel_megert;2012-07-04 08:07:25 EDT;384256;
Status;CLOSED;daniel_megert;2012-07-16 08:31:57 EDT;384721;NEW
Hardware;All;daniel_megert;2012-07-16 08:31:57 EDT;384721;PC
Component;Text;daniel_megert;2012-07-16 08:31:57 EDT;384721;Doc
CC;daniel_megert;daniel_megert;2012-07-16 08:31:57 EDT;380115;
Assignee;jdt-text-inbox;daniel_megert;2012-07-16 08:31:57 EDT;380115;Platform-UI-Inbox
Product;JDT;daniel_megert;2012-07-16 08:31:57 EDT;380115;Platform
Status;CLOSED;daniel_megert;2012-06-15 07:47:39 EDT;382725;NEW
CC;daniel_megert;daniel_megert;2012-06-15 07:47:39 EDT;382725;
Hardware;All;daniel_megert;2012-06-15 07:47:39 EDT;382725;PC
Hardware;All;daniel_megert;2012-06-15 07:47:39 EDT;381626;PC
Resolution;DUPLICATE;daniel_megert;2012-06-15 07:47:39 EDT;381626;---
Summary;[compare] Saving a java file in Compare Editor when organized imports is checked in preferences, doesnt actually remove unused imports;daniel_megert;2012-06-15 07:47:39 EDT;381626;Saving a java file in Compare Editor when organized imports is checked in preferences, doesnt actually remove unused imports
Status;ASSIGNED;markus_keller;2012-07-09 14:04:56 EDT;384638;NEW
CC;markus_keller;markus_keller;2012-08-06 14:52:51 EDT;384638;
Hardware;All;markus_keller;2012-08-06 14:52:51 EDT;378909;PC
Resolution;DUPLICATE;markus_keller;2012-08-06 14:52:51 EDT;378909;---
Status;CLOSED;kennoji;2012-04-26 23:47:06 EDT;377604;RESOLVED
Resolution;DUPLICATE;kennoji;2012-04-26 23:47:06 EDT;384256;---
Summary;[projection] Annotation Folding for methods and parameter;kennoji;2012-04-26 23:47:06 EDT;384256;Annotation Folding for methods and parameter
CC;daniel_megert;kennoji;2012-04-26 23:47:06 EDT;384721;
Assignee;jdt-text-inbox;kennoji;2012-04-26 23:47:06 EDT;384721;jdt-doc-inbox
Resolution;DUPLICATE;kennoji;2012-04-26 23:47:06 EDT;384721;---
Severity;enhancement;kennoji;2012-04-26 23:47:06 EDT;380115;normal
OS;All;kennoji;2012-04-26 23:47:06 EDT;380115;Linux
Status;CLOSED;daniel_megert;2012-05-22 01:50:18 EDT;380115;NEW
Resolution;DUPLICATE;daniel_megert;2012-05-22 01:50:18 EDT;382725;---
OS;All;daniel_megert;2012-05-22 01:50:18 EDT;382725;Linux
OS;All;daniel_megert;2012-05-22 01:50:18 EDT;381626;Linux
Severity;enhancement;daniel_megert;2012-05-22 01:50:18 EDT;381626;normal
Assignee;markus_keller;daniel_megert;2012-05-22 01:50:18 EDT;384638;jdt-text-inbox
Target Milestone;4.3 M2;daniel_megert;2012-05-22 01:50:18 EDT;384638;---
Target Milestone;4.3 M3;markus_keller;2012-09-17 15:56:48 EDT;384638;4.3 M2
Status;CLOSED;markus_keller;2012-07-12 05:59:56 EDT;384904;NEW
CC;markus_keller;markus_keller;2012-07-12 05:59:56 EDT;384904;
OS;All;markus_keller;2012-07-12 05:59:56 EDT;378909;Linux
Summary;"[spell checking] The word ""Throwable"" is not recognized in comments.";markus_keller;2012-07-12 05:59:56 EDT;384721;"The word ""Throwable"" is not recognized in comments."
OS;All;markus_keller;2012-07-12 05:59:56 EDT;384721;Windows XP
Resolution;DUPLICATE;markus_keller;2012-07-12 05:59:56 EDT;380115;---
Summary;[hovering] Get JavaDoc for deprecated methods;daniel_megert;2012-06-15 07:47:48 EDT;382725;Get JavaDoc for deprecated methods
Status;CLOSED;daniel_megert;2012-08-02 03:49:04 EDT;386419;NEW
CC;daniel_megert;daniel_megert;2012-08-02 03:49:04 EDT;386419;
Target Milestone;4.3 M4;markus_keller;2012-10-28 16:27:11 EDT;384638;4.3 M3
Target Milestone;4.3 M5;markus_keller;2012-11-27 09:27:22 EST;384638;4.3 M4
Resolution;DUPLICATE;markus_keller;2012-11-27 09:27:22 EST;384904;---
CC;ayushman_jain;amj87.iitr;2012-08-10 01:12:57 EDT;386940;
Component;UI;amj87.iitr;2012-08-10 01:12:57 EDT;386940;Core
CC;srikanth_sankaran;srikanth_sankaran;2012-08-12 20:56:41 EDT;387078;
Component;UI;srikanth_sankaran;2012-08-12 20:56:41 EDT;387078;Core
Keywords;accessibility, ui, usability;dmeyer;2012-08-09 19:01:13 EDT;386972;
Component;Text;dmeyer;2012-08-09 19:01:13 EDT;386419;UI
Resolution;DUPLICATE;dmeyer;2012-08-09 19:01:13 EDT;386419;---
Assignee;jdt-text-inbox;dmeyer;2012-08-09 19:01:13 EDT;386419;jdt-ui-inbox
Target Milestone;4.3 M6;markus_keller;2013-01-28 10:57:23 EST;384638;4.3 M5
Target Milestone;4.3 M7;markus_keller;2013-03-12 09:48:31 EDT;384638;4.3 M6
Assignee;jdt-ui-inbox;markus_keller;2013-03-12 09:48:31 EDT;386940;jdt-core-inbox
CC;daniel_megert;daniel_megert;2012-08-10 03:57:01 EDT;386940;
Assignee;jdt-ui-inbox;daniel_megert;2012-08-10 03:57:01 EDT;387078;jdt-core-inbox
Status;RESOLVED;daniel_megert;2012-08-13 05:24:01 EDT;387078;NEW
CC;mattadav;mattadav;2012-08-10 08:47:46 EDT;386972;
Component;UI;dmeyer;2012-08-10 14:41:04 EDT;386972;UI
Version;4.2;dmeyer;2012-08-10 14:41:04 EDT;386972;unspecified
Status;CLOSED;daniel_megert;2012-08-28 09:21:18 EDT;388224;NEW
CC;daniel_megert;daniel_megert;2012-08-28 09:21:18 EDT;388224;
CC;srikanth_sankaran;srikanth_sankaran;2012-08-29 06:22:46 EDT;388300;
Assignee;jarthana;srikanth_sankaran;2012-08-29 06:22:46 EDT;388300;jdt-core-inbox
CC;ra4king;ra4king;2012-10-13 22:15:34 EDT;388138;
CC;paul-mail;paul-mail;2013-07-31 23:57:42 EDT;388138;
Status;CLOSED;markus_keller;2013-05-01 12:45:29 EDT;384638;ASSIGNED
Resolution;DUPLICATE;markus_keller;2013-05-01 12:45:29 EDT;384638;---
Assignee;jdt-text-inbox;markus_keller;2013-05-01 12:45:29 EDT;384638;markus_keller
Component;Text;markus_keller;2013-05-01 12:45:29 EDT;386940;UI
Assignee;jdt-text-inbox;markus_keller;2013-05-01 12:45:29 EDT;386940;jdt-ui-inbox
Keywords;needinfo;daniel_megert;2012-08-10 03:57:13 EDT;386940;
CC;daniel_megert;daniel_megert;2012-08-10 03:57:13 EDT;387078;
Component;Text;daniel_megert;2012-08-10 03:57:13 EDT;387078;UI
Resolution;WONTFIX;daniel_megert;2012-08-10 03:57:13 EDT;387078;---
Product;Platform;daniel_megert;2012-08-10 03:57:13 EDT;386972;STEM
Target Milestone;---;daniel_megert;2012-08-10 03:57:13 EDT;386972;1.4.0
Status;CLOSED;daniel_megert;2012-08-13 05:39:34 EDT;386972;NEW
Resolution;DUPLICATE;daniel_megert;2012-08-13 05:39:34 EDT;388224;---
Summary;"[navigation] ""Open Implementation"" not clickable due to scrollbars";daniel_megert;2012-08-13 05:39:34 EDT;388224;"""Open Implementation"" not clickable due to scrollbars"
Component;Text;jarthana;2012-08-30 05:47:39 EDT;388300;Core
Assignee;jdt-text-inbox;jarthana;2012-08-30 05:47:39 EDT;388300;jarthana
Status;CLOSED;daniel_megert;2012-08-30 07:23:32 EDT;388300;NEW
CC;pwebster;pwebster;2013-08-01 08:36:28 EDT;388138;
Component;UI;pwebster;2013-08-01 08:36:28 EDT;388138;User Assistance
Assignee;jdt-ui-inbox;pwebster;2013-08-01 08:36:28 EDT;388138;Platform-UI-Inbox
CC;bsd;bsd;2012-09-01 08:08:01 EDT;388590;
Component;UI;bsd;2012-09-01 08:08:01 EDT;388590;UI
Target Milestone;---;bsd;2012-09-01 08:08:01 EDT;384638;4.3 M7
Status;CLOSED;daniel_megert;2012-08-13 08:52:10 EDT;386940;NEW
Resolution;DUPLICATE;daniel_megert;2012-08-13 08:52:10 EDT;386940;---
CC;markus_keller;daniel_megert;2012-08-13 12:28:16 EDT;386940;
Assignee;jdt-text-inbox;daniel_megert;2012-08-13 12:28:16 EDT;387078;jdt-ui-inbox
Summary;[hovering] Hovering over method call parameters should show Javadoc for the parameter;daniel_megert;2012-08-13 12:28:16 EDT;387078;Hovering over method call parameters should show Javadoc for the parameter
Component;Text;daniel_megert;2012-08-13 12:28:16 EDT;386972;UI
CC;daniel_megert;daniel_megert;2012-08-13 12:28:16 EDT;386972;
Assignee;jdt-text-inbox;daniel_megert;2012-08-13 12:28:16 EDT;386972;stem.ui-inbox
CC;daniel_megert;daniel_megert;2012-08-13 12:28:16 EDT;388300;
Resolution;DUPLICATE;daniel_megert;2012-08-13 12:28:16 EDT;388300;---
CC;daniel_megert;daniel_megert;2012-09-10 04:17:59 EDT;389054;
Product;JDT;daniel_megert;2012-09-10 04:17:59 EDT;388138;Platform
CC;timo.kinnunen;timo.kinnunen;2013-08-01 08:55:10 EDT;388138;
Version;3.8;timo.kinnunen;2013-08-01 08:55:10 EDT;388590;4.3
Assignee;jdt-ui-inbox;timo.kinnunen;2013-08-01 08:55:10 EDT;388590;Platform-UI-Inbox
CC;jaguarul;jaguarul;2012-10-19 10:35:35 EDT;386940;
Status;REOPENED;junk;2012-08-13 11:29:53 EDT;387078;RESOLVED
Resolution;---;junk;2012-08-13 11:29:53 EDT;387078;WONTFIX
Summary;Need to show Javadoc of called method parameter from caller parameter;junk;2012-08-13 11:51:55 EDT;387078;[hovering] Hovering over method call parameters should show Javadoc for the parameter
Resolution;DUPLICATE;junk;2012-08-13 11:51:55 EDT;386972;---
Summary;[syntax highlighting] Feature Request: Scope Highlighting;junk;2012-08-13 11:51:55 EDT;386972;Feature Request: Scope Highlighting
Product;JDT;junk;2012-08-13 11:51:55 EDT;386972;Platform
Assignee;markus_keller;junk;2012-08-13 11:51:55 EDT;389054;jdt-ui-inbox
Component;Text;daniel_megert;2012-09-10 04:18:14 EDT;389054;UI
Status;CLOSED;daniel_megert;2013-08-02 05:29:19 EDT;388138;NEW
CC;daniel_megert;daniel_megert;2013-08-02 05:29:19 EDT;388138;
Component;Text;daniel_megert;2013-08-02 05:29:19 EDT;388138;UI
Product;JDT;daniel_megert;2013-08-02 05:29:19 EDT;388590;Platform
CC;deepakazad;deepakazad;2012-09-01 15:19:38 EDT;388590;
CC;bruch;marcel.bruch;2012-09-01 17:15:36 EDT;388590;
Status;CLOSED;daniel_megert;2012-08-14 03:53:59 EDT;387078;REOPENED
Resolution;DUPLICATE;daniel_megert;2012-08-14 03:53:59 EDT;387078;---
CC;olejorgenb;olejorgenb;2012-08-16 07:43:13 EDT;387078;
Severity;enhancement;olejorgenb;2012-08-16 07:43:13 EDT;386972;major
Assignee;jdt-text-inbox;olejorgenb;2012-08-16 07:43:13 EDT;389054;markus_keller
Severity;normal;daniel_megert;2012-09-10 04:21:53 EDT;389054;enhancement
Status;RESOLVED;markus_keller;2012-09-10 06:23:51 EDT;389054;NEW
Resolution;DUPLICATE;markus_keller;2012-09-10 06:23:51 EDT;388138;---
Assignee;jdt-text-inbox;markus_keller;2012-09-10 06:23:51 EDT;388138;jdt-ui-inbox
Summary;[content assist] Content Assist autocomplete field/variable name commits on space key.;markus_keller;2012-09-10 06:23:51 EDT;388138;Content Assist autocomplete field/variable name commits on space key.
Status;ASSIGNED;daniel_megert;2012-09-02 13:07:46 EDT;388590;NEW
CC;daniel_megert;daniel_megert;2012-09-02 13:07:46 EDT;388590;
Component;Text;daniel_megert;2012-09-02 13:07:46 EDT;388590;UI
CC;markus_keller;daniel_megert;2012-09-02 13:07:46 EDT;389054;
Resolution;WORKSFORME;daniel_megert;2012-09-02 13:07:46 EDT;389054;---
Status;CLOSED;dietmar_p;2012-09-10 07:29:43 EDT;389054;RESOLVED
Hardware;All;dietmar_p;2012-09-10 07:29:43 EDT;388590;Macintosh
Assignee;jdt-text-inbox;dietmar_p;2012-09-10 07:29:43 EDT;388590;jdt-ui-inbox
Summary;[content assist] Offer auto correction;dietmar_p;2012-09-10 07:29:43 EDT;388590;autocorrect - the apple way
OS;All;dietmar_p;2012-09-10 07:29:43 EDT;388590;Mac OS X
Status;CLOSED;daniel_megert;2012-09-02 13:09:05 EDT;388590;ASSIGNED
Resolution;DUPLICATE;daniel_megert;2012-09-02 13:09:05 EDT;388590;---
Status;CLOSED;markus_keller;2012-09-26 13:19:02 EDT;390445;NEW
CC;markus_keller;markus_keller;2012-09-26 13:19:02 EDT;390445;
Resolution;DUPLICATE;markus_keller;2012-09-26 13:19:02 EDT;390445;---
Status;CLOSED;daniel_megert;2012-10-16 06:16:57 EDT;391886;NEW
CC;daniel_megert;daniel_megert;2012-10-16 06:16:57 EDT;391886;
Resolution;DUPLICATE;daniel_megert;2012-10-16 06:16:57 EDT;391886;---
Target Milestone;---;daniel_megert;2012-10-16 06:16:57 EDT;391886;2.0 M1
Component;Text;daniel_megert;2012-10-16 06:17:51 EDT;391886;UI
Status;CLOSED;daniel_megert;2012-12-12 04:56:55 EST;396276;NEW
CC;daniel_megert;daniel_megert;2012-12-12 04:56:55 EST;396276;
Assignee;jdt-text-inbox;daniel_megert;2012-12-12 04:56:55 EST;391886;jdt-ui-inbox
Summary;Javadoc window has black background color and code completion selected item is unreadable;daniel_megert;2012-12-12 04:56:55 EST;391886;[ColorTheme] Javadoc window has black background color and code completition selected item is unreadable
Resolution;DUPLICATE;daniel_megert;2012-12-12 04:56:55 EST;396276;---
Severity;enhancement;nathanila;2012-11-07 17:09:14 EST;393822;normal
Status;CLOSED;deepakazad;2012-11-07 17:20:47 EST;393822;NEW
CC;deepakazad;deepakazad;2012-11-07 17:20:47 EST;393822;
Component;Text;deepakazad;2012-11-07 17:20:47 EST;393822;UI
Status;CLOSED;daniel_megert;2012-12-12 04:58:23 EST;396279;NEW
Resolution;DUPLICATE;daniel_megert;2012-12-12 04:58:23 EST;393822;---
Assignee;jdt-text-inbox;daniel_megert;2012-12-12 04:58:23 EST;393822;jdt-ui-inbox
Summary;[content assist] filters constructors based on variable type;daniel_megert;2012-12-12 04:58:23 EST;393822;Content Assist filters constructors based on variable type
CC;daniel_megert;daniel_megert;2012-12-12 04:58:23 EST;396279;
Resolution;DUPLICATE;daniel_megert;2012-12-12 04:58:23 EST;396279;---
CC;Olivier_Thomann;Olivier_Thomann;2012-12-20 07:29:11 EST;396990;
Component;Text;Olivier_Thomann;2012-12-20 07:29:11 EST;396990;Core
Assignee;jdt-text-inbox;Olivier_Thomann;2012-12-20 07:29:11 EST;396990;jdt-core-inbox
Keywords;needinfo;daniel_megert;2013-01-07 12:29:28 EST;396990;
CC;daniel_megert;daniel_megert;2013-01-07 12:29:28 EST;396990;
CC;daniel_megert;daniel_megert;2013-01-09 06:57:21 EST;397752;
Keywords;needinfo;daniel_megert;2013-01-09 06:58:07 EST;397752;
Summary;Assertion failed when commenting out collapsed Javadoc;daniel_megert;2013-01-07 12:29:37 EST;396990;Assertion failed when commenting out collapsed javadoc
Status;CLOSED;daniel_megert;2013-01-09 02:54:28 EST;396990;NEW
Status;CLOSED;daniel_megert;2013-03-14 04:01:42 EDT;403252;NEW
CC;daniel_megert;daniel_megert;2013-03-14 04:01:42 EDT;403252;
Component;Text;daniel_megert;2013-03-14 04:01:42 EDT;397752;UI
Assignee;jdt-text-inbox;daniel_megert;2013-03-14 04:01:42 EDT;397752;jdt-ui-inbox
Keywords;needinfo;daniel_megert;2013-02-15 05:02:44 EST;400900;
CC;daniel_megert;daniel_megert;2013-02-15 05:02:44 EST;400900;
Resolution;DUPLICATE;daniel_megert;2013-02-15 05:02:44 EST;396990;---
Resolution;DUPLICATE;daniel_megert;2013-02-15 05:02:44 EST;403252;---
Summary;[content assist] Missing parameter annotations break content assist etc;daniel_megert;2013-02-15 05:02:44 EST;397752;Missing parameter annotations break content assist etc
CC;cps;cps;2013-01-09 08:00:00 EST;397752;
Component;UI;cps;2013-01-09 08:00:00 EST;397752;Text
Component;Text;cps;2013-01-09 08:00:00 EST;400900;UI
Assignee;jdt-text-inbox;cps;2013-01-09 08:00:00 EST;400900;jdt-ui-inbox
Component;Text;pwebster;2013-03-20 11:00:18 EDT;403894;IDE
Assignee;jdt-text-inbox;pwebster;2013-03-20 11:00:18 EDT;403894;Platform-UI-Inbox
Component;Text;daniel_megert;2013-01-09 08:10:09 EST;397752;UI
CC;Sebastian.Zarnekow;sebastian.zarnekow;2013-01-09 08:21:06 EST;397752;
Keywords;;markus_keller;2013-01-09 10:35:35 EST;397752;needinfo
Status;CLOSED;daniel_megert;2013-03-20 13:11:31 EDT;403916;NEW
CC;daniel_megert;daniel_megert;2013-03-20 13:11:31 EDT;403916;
Keywords;;daniel_megert;2013-02-18 05:23:26 EST;400900;needinfo
Status;RESOLVED;daniel_megert;2013-02-18 05:23:26 EST;400900;NEW
Resolution;WORKSFORME;daniel_megert;2013-02-18 05:23:26 EST;400900;---
Product;JDT;daniel_megert;2013-02-18 05:23:26 EST;403894;Platform
Status;RESOLVED;daniel_megert;2013-03-21 09:52:34 EDT;403894;NEW
Status;CLOSED;daniel_megert;2013-04-09 09:37:48 EDT;405275;NEW
CC;daniel_megert;daniel_megert;2013-04-09 09:37:48 EDT;405275;
Status;CLOSED;daniel_megert;2013-04-09 09:37:48 EDT;397752;NEW
CC;markus_keller;daniel_megert;2013-04-09 09:37:48 EDT;397752;
Resolution;DUPLICATE;daniel_megert;2013-04-09 09:37:48 EDT;397752;---
Hardware;All;daniel_megert;2013-04-09 09:37:48 EDT;403916;PC
Resolution;DUPLICATE;daniel_megert;2013-04-09 09:37:48 EDT;403916;---
Summary;[mark occurrence] Wrong deprecated decorator for overloaded static import method;daniel_megert;2013-04-09 09:37:48 EDT;403916;Wrong deprecated decorator for overloaded static import method
Summary;"[typing] Missing auto-quotation mark when hitting "" while text is selected/present";daniel_megert;2013-04-09 09:37:48 EDT;400900;Missing auto-quotation mark in code completion
Status;CLOSED;daniel_megert;2013-02-18 05:26:19 EST;400900;RESOLVED
Resolution;DUPLICATE;daniel_megert;2013-02-18 05:26:19 EST;400900;WORKSFORME
CC;daniel_megert;daniel_megert;2013-02-18 05:26:19 EST;403894;
Resolution;WORKSFORME;daniel_megert;2013-02-18 05:26:19 EST;403894;---
Summary;[projection] Cursor jumps in Java Editor with everything collapsed;daniel_megert;2013-02-18 05:26:19 EST;403894;Cursor jumps in Java Editor with everything collapsed
Hardware;All;daniel_megert;2013-02-18 05:26:19 EST;405275;PC
Resolution;DUPLICATE;daniel_megert;2013-02-18 05:26:19 EST;405275;---
OS;All;daniel_megert;2013-02-18 05:26:19 EST;403916;Linux
Severity;minor;daniel_megert;2013-02-18 05:26:19 EST;403916;normal
Status;REOPENED;st.mailinglists;2013-03-20 13:48:39 EDT;403916;CLOSED
CC;Sebastian.Zarnekow;sebastian.zarnekow;2013-04-24 12:40:10 EDT;406466;
Severity;minor;sebastian.zarnekow;2013-04-24 12:40:10 EDT;403894;normal
Resolution;INVALID;daniel_megert;2013-03-21 09:52:52 EDT;403894;WORKSFORME
Status;CLOSED;daniel_megert;2013-03-21 10:59:03 EDT;403894;RESOLVED
Summary;[correction] Code assist inserts redundant parenthesis;daniel_megert;2013-03-21 10:59:03 EDT;405275;Code assist inserts redundant parenthesis
OS;All;daniel_megert;2013-03-21 10:59:03 EDT;405275;Windows 7
Resolution;---;daniel_megert;2013-03-21 10:59:03 EDT;403916;DUPLICATE
Status;CLOSED;daniel_megert;2013-03-21 05:09:48 EDT;403916;REOPENED
Resolution;DUPLICATE;daniel_megert;2013-03-21 05:09:48 EDT;403916;---
CC;daniel_megert, john_arthorne, takajo, takepon;harendra;2013-04-25 04:45:16 EDT;406511;
CC;pwebster;pwebster;2013-04-25 08:04:02 EDT;406511;
Component;Text;pwebster;2013-04-25 08:04:02 EDT;406511;UI
Summary;Need a way to specify viewing indentation rules for java source files;f_joseph.klein;2013-04-24 12:52:35 EDT;406466;Need a way to specify viewing indentation standard for java source files
